"Review ID","Member ID","Book ID","Percentage Completed","Review Rating"
101,0643F35D-E3D6-4E47-80AD-E003C7B90286,170105888,0.1100,3
102,064D5714-26F6-4D67-8B4F-AC7E9030EE06,150104412,1.0000,5
103,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108224,1.0000,1
104,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108225,1.0000,2
105,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108226,1.0000,1
106,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108227,1.0000,5
107,06765C5E-A440-4D46-B4D9-4AC638AAD478,160904047,1.0000,5
108,06765C5E-A440-4D46-B4D9-4AC638AAD478,160904049,0.0200,5
110,069DAE51-7A15-4B81-ADB3-933F6244A385,150601763,1.0000,5
111,069DAE51-7A15-4B81-ADB3-933F6244A385,160303792,1.0000,3
115,06A63E88-4AE5-41B0-9565-1E85219696A2,150503053,0.0100,2
116,06B72478-3E47-48AD-AD33-03C636F3AD69,170108225,0.3900,2
117,06C3B18D-AB70-4C3B-94FB-0EC8C9B4433A,140901561,1.0000,4
118,06C3B18D-AB70-4C3B-94FB-0EC8C9B4433A,140901562,1.0000,4
119,06D67BDF-510F-4157-836F-E3AAFA633EDE,160303792,0.0000,5
120,06E24B21-AAF4-405F-80E1-0C307C01E19E,160703350,0.9900,5
122,0713D92C-9696-46AF-B0D8-2417789C064C,120300089,1.0000,4
123,0713D92C-9696-46AF-B0D8-2417789C064C,120300090,0.5400,4
124,07716ECE-F60B-476A-A938-30181CE51E1D,120800178,0.9400,4
125,07716ECE-F60B-476A-A938-30181CE51E1D,141101004,0.9300,4
126,07716ECE-F60B-476A-A938-30181CE51E1D,150601763,0.8800,5
127,07716ECE-F60B-476A-A938-30181CE51E1D,150901380,0.8800,5
128,0786814B-76E9-4D6E-B6D3-9184598030A9,170106363,1.0000,3
129,079E07AB-D6A5-4EAD-B003-9777808FB3C9,160812646,0.0100,5
131,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108223,1.0000,2
132,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108224,1.0000,1
133,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108225,1.0000,2
134,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108226,1.0000,1
135,07B394E3-47F6-4FF8-A0A9-095C1BDFA836,161202753,0.2200,5
136,07BDD518-66C7-487C-90A4-909327CE5AD3,151102323,0.9900,5
137,07D3D8D1-40BE-4D5A-990B-7250957E4AAD,170200626,0.2500,2
138,07DAFD85-FFAD-4D3F-94D7-D0C33C5A5DFB,161200548,0.9100,4
139,0814A2BC-5B77-4B9B-8320-C52149C630B7,140400691,0.4700,4
140,086CDDDE-433F-4C3F-A79D-02965718BDC7,160812646,0.0100,5
143,08714514-A3E1-4330-8359-62862401DB37,160101009,1.0000,4
144,08714514-A3E1-4330-8359-62862401DB37,160101010,1.0000,4
145,08714514-A3E1-4330-8359-62862401DB37,160101011,1.0000,4
146,08798D10-22BE-426B-B901-0E731CE8D91C,120701501,0.6900,5
149,08AA15E8-3AE9-4956-883D-97D93528DE02,170200631,1.0000,5
151,093BDCE8-B318-411F-B8FB-613FED845230,170108218,1.0000,5
152,095163E4-EF77-49F1-84CD-F872580D8F4C,140705770,0.9900,5
153,095163E4-EF77-49F1-84CD-F872580D8F4C,140705772,0.6900,4
156,09A56141-7D86-41A5-AAB0-386DD0F4B5FD,130302159,1.0000,4
157,09A56141-7D86-41A5-AAB0-386DD0F4B5FD,130400525,0.8500,4
158,09ABD15F-9571-4BCC-9A19-D59B043CB08F,140600122,1.0000,4
160,09AC655F-767E-456A-90BB-99BCE12880C1,160603891,0.0000,1
161,09AC655F-767E-456A-90BB-99BCE12880C1,170107147,0.0000,5
165,09EDC197-5B76-437A-889C-2336146E0BE6,160303789,0.0100,5
167,0A4C0E2D-DCFB-47D3-B133-79C4FAD43D59,160303792,0.0100,5
168,0A4C0E2D-DCFB-47D3-B133-79C4FAD43D59,170108298,0.0100,5
174,0AA2C895-DD40-4A2C-8555-3F3D2DAD0651,170108496,1.0000,5
177,0AAB9188-72C3-4B49-BAE1-D2B91FCE51E5,170108218,1.0000,5
178,0ABA6E99-3AC0-487B-A6C8-CCB2B526A827,140306385,0.4100,5
179,0AE9E504-75E4-4051-B170-301D3502EB3C,130502996,1.0000,4
180,0AEEFC97-09F2-4C3F-A71C-B4D7DFF23B9E,140703090,1.0000,4
181,0AFAE237-7FE0-4672-B03F-12B087A17B08,160812646,1.0000,5
182,0B058915-1CCA-4BD9-9F49-F6FF97B5304F,131100762,0.3800,5
183,0B5A8AB5-1052-4A8C-B7B9-3954FCD4583F,160303792,0.0400,4
186,0B88D101-AD0D-43A9-AD54-63A5AEDBEF7A,140901474,1.0000,4
187,0BD12972-FEA9-42A4-AD54-C3E8D7016A2B,140904414,1.0000,5
188,0BD3C189-A6E6-4D77-B993-4B0AD977F8AA,170200676,1.0000,4
191,0BE58347-0B21-4A72-BDDF-A5979D20F64A,140600122,1.0000,4
192,0BE58347-0B21-4A72-BDDF-A5979D20F64A,140800408,0.0400,4
193,0BE58347-0B21-4A72-BDDF-A5979D20F64A,160306367,1.0000,5
194,0BEF3B54-4DCB-41EC-AB69-0530E3CD9F79,160500618,1.0000,5
199,0C3E60AC-C194-440E-ACF2-636CD7B1C9C6,170108223,1.0000,5
200,0C6A5CC8-6EEC-4418-8478-F37492CBADC8,161101695,1.0000,3
202,0CB62014-F38E-43C7-BF09-7473BBD98833,131200793,1.0000,4
203,0CB62014-F38E-43C7-BF09-7473BBD98833,140230576,1.0000,4
204,0CB62014-F38E-43C7-BF09-7473BBD98833,160303792,0.0000,1
206,0CD3CFBA-37C7-49E5-AB73-B8288467C683,150604232,0.7700,5
207,0CEADC63-4775-4D69-8778-1E6083F55129,160814789,1.0000,5
209,0D0CBC11-DBFA-4CBA-8DEB-34D801E5150C,161205033,1.0000,5
210,0D0F5F20-CE3B-4698-B829-EF61021CA67B,170108226,1.0000,1
211,0D0F5F20-CE3B-4698-B829-EF61021CA67B,170108227,1.0000,5
212,0D0F5F20-CE3B-4698-B829-EF61021CA67B,170108230,0.5500,5
213,0D262C32-BFF9-4E28-B8BB-C094A3E1A09F,151209730,0.5100,5
214,0D2CC2AD-A45F-4146-8F35-A132009E08AC,130701327,0.0100,4
215,0D2CC2AD-A45F-4146-8F35-A132009E08AC,160903860,0.0100,5
216,0D301DC6-78E2-4214-903B-160D2E56DA88,161102706,1.0000,5
217,0D916882-3161-4FED-872A-2405E074FECA,160101007,1.0000,1
218,0D9FDE8D-53F6-4606-9537-CAB68A91DC74,161108495,0.5000,5
219,0D9FDE8D-53F6-4606-9537-CAB68A91DC74,170200740,1.0000,2
220,0D9FDE8D-53F6-4606-9537-CAB68A91DC74,170200741,1.0000,5
221,0DA26E9E-75FE-40D6-A516-CBA72453188B,110100050,0.9800,4
225,0DE2F5B0-6437-4623-B13A-5FE288BFFC52,140114156,1.0000,1
226,0DE2F5B0-6437-4623-B13A-5FE288BFFC52,140114157,1.0000,1
227,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901045,1.0000,5
228,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901046,1.0000,5
229,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901047,1.0000,5
230,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901048,1.0000,5
231,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901049,1.0000,5
232,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901050,1.0000,5
233,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001780,0.7600,4
234,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001781,1.0000,4
235,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001782,1.0000,4
236,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001783,1.0000,4
237,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001784,1.0000,5
238,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,161002777,0.1700,5
239,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,161200554,1.0000,5
241,0E3B9E0B-5CD4-4716-84A2-FDD3A30F732F,160102265,0.5800,5
242,0E3B9E0B-5CD4-4716-84A2-FDD3A30F732F,170200448,0.9900,4
243,0E4061E5-16E1-49F9-B65F-F949F8BA50E7,170104803,1.0000,3
244,0E44F446-7F0B-4E2C-A564-3E6D27D52490,150200580,1.0000,3
245,0E6C3EBD-50A4-4BA2-A6FE-31F0DCCDA0FF,161205033,1.0000,5
249,0E8547EE-0128-4809-A377-8609C3398B37,160812646,0.2200,5
251,0E8722A2-3B3A-4C21-9867-977098D10AA4,161203371,0.4300,5
252,0EDC7422-2445-4C9C-AD58-4035D414DA76,160604186,1.0000,5
253,0EDC7422-2445-4C9C-AD58-4035D414DA76,170200740,1.0000,5
254,0EE7D6FB-8D8E-4C69-A365-186D39566DAB,140904326,0.9500,4
255,0EE7D6FB-8D8E-4C69-A365-186D39566DAB,141003560,1.0000,4
256,0EE7D6FB-8D8E-4C69-A365-186D39566DAB,141008372,1.0000,4
257,0EE98AC9-D138-438D-889F-B266199F4704,170102096,1.0000,1
258,0EE98AC9-D138-438D-889F-B266199F4704,170102103,1.0000,5
259,0EF2AB02-F8A8-427F-99C9-9A1985F28AD5,170108495,1.0000,5
260,0F227397-D8DF-40F5-8C1F-CDBF02CB8242,161108491,0.9900,5
261,0F2B6A48-AC29-4990-9BBB-C0FBD1C16FAA,150403676,1.0000,5
262,0F2B6A48-AC29-4990-9BBB-C0FBD1C16FAA,150403677,0.1800,5
264,0F4FA30B-37D1-474E-809F-926857C47A73,140114156,1.0000,1
265,0F4FA30B-37D1-474E-809F-926857C47A73,140114157,1.0000,1
266,0F4FA30B-37D1-474E-809F-926857C47A73,140114161,1.0000,5
267,0F76D871-0A9C-46A2-B838-6B00816866FC,120601838,1.0000,4
268,0F76D871-0A9C-46A2-B838-6B00816866FC,130901853,1.0000,4
269,10065848-753A-438E-A588-350B09D5FD6F,140114152,1.0000,4
270,1054E857-0B4F-4072-883C-534AFDE6F792,160812646,0.2800,5
272,1073AAE5-7AAF-4E18-92A4-80B6C1B30C8E,170108230,1.0000,5
274,10C14769-375D-41D7-9ED0-5A0647A10E0C,150200580,0.4700,3
275,10D4720E-ED09-4D22-A75E-306045800B29,151104073,1.0000,5
276,10D5381B-46C1-43E0-8CF2-872B8EF82F95,161205033,0.9600,5
277,10F270CD-DD8D-4EB3-94CA-EEA574B3CDB1,140503128,0.0100,5
280,11112AEB-32AB-4C91-8EE2-7716683F58A0,160303792,1.0000,5
281,112229E2-F0CE-4654-A35E-B4BD03962BDB,170108221,0.0400,5
284,114302F3-DDBE-4D06-B2BF-B020D0A6FDA0,120200371,0.8800,4
285,11696187-D1D3-4A35-B2F2-F1F9012482C0,160303792,0.0100,4
288,118150B1-A008-48F2-A6CB-1420905CB05F,160700206,0.0200,5
289,118150B1-A008-48F2-A6CB-1420905CB05F,160903370,1.0000,4
290,118150B1-A008-48F2-A6CB-1420905CB05F,161104334,1.0000,5
291,118150B1-A008-48F2-A6CB-1420905CB05F,161104335,0.9200,5
292,118150B1-A008-48F2-A6CB-1420905CB05F,161200545,1.0000,5
294,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702747,1.0000,4
295,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702748,1.0000,4
296,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702749,1.0000,5
297,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702750,1.0000,4
298,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702751,1.0000,4
299,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702752,1.0000,4
300,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702753,1.0000,4
301,119A83B2-8268-43B8-8460-51EA041AFC2F,161108491,0.7100,5
303,11C35BDD-19CF-4931-98FC-503CCEBC2795,161108516,0.0000,5
305,11FFC570-74E7-44CB-987E-6B20D2F5CE3A,160303789,1.0000,5
306,11FFC570-74E7-44CB-987E-6B20D2F5CE3A,170200118,1.0000,5
307,12338170-3DF7-435C-BB0A-318E07355BDA,170107656,1.0000,1
308,126068CB-6751-48F3-9262-FD8618A27758,160210619,1.0000,5
309,126068CB-6751-48F3-9262-FD8618A27758,160602385,1.0000,5
310,126148B3-55D3-41DE-A205-40D98E2B0AC4,170200626,0.0300,5
311,1264C2E9-7F6B-462D-90C1-AC14C5E019D2,160303792,0.0000,5
313,128953A1-98AB-49E7-828E-AD7BC639DBF9,160303792,0.0100,5
315,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702264,0.0100,5
316,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702265,1.0000,4
317,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702270,0.0800,5
318,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702271,1.0000,5
319,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,161101436,0.0000,4
320,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,161101437,1.0000,5
321,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,161101438,0.0600,5
322,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,170108301,1.0000,4
325,12CA662D-002B-43FF-B7A5-C4FB67B27B34,130801235,1.0000,5
326,12CA662D-002B-43FF-B7A5-C4FB67B27B34,151103366,0.9800,5
330,12D696BB-CA42-4664-B3F7-521A45A8A81E,141100585,0.9600,4
331,12D696BB-CA42-4664-B3F7-521A45A8A81E,141100586,0.9600,4
332,12D696BB-CA42-4664-B3F7-521A45A8A81E,141100587,0.9700,4
333,12D696BB-CA42-4664-B3F7-521A45A8A81E,160306593,0.3500,3
334,132CA0A8-3D4A-4611-B616-96B5E8C098D6,170101798,1.0000,5
335,132CA0A8-3D4A-4611-B616-96B5E8C098D6,170200848,1.0000,3
336,132CA0A8-3D4A-4611-B616-96B5E8C098D6,170200850,1.0000,5
339,1335BBEC-56FF-40CF-AD17-0985243DAEC8,140703067,1.0000,4
340,135D65D7-0A01-4D4B-99FA-93F1955961A4,161000639,1.0000,5
341,13AC68EB-B040-45AB-9D43-384CF1DEF6F7,131003158,0.0100,4
343,13B82F87-BB07-41B7-B7F4-6EE338AE910D,120700305,1.0000,3
345,13F7F098-639E-442A-AB1B-57F1DBD16EC5,111000241,0.9600,5
346,1413AAF6-FC2F-4CF7-B7FF-0E6790EAB7E1,140306385,1.0000,5
347,1413AAF6-FC2F-4CF7-B7FF-0E6790EAB7E1,140306386,0.0100,5
349,14533BA3-07A4-456D-A0F3-85B53F1DF5AC,170108416,1.0000,5
350,14533BA3-07A4-456D-A0F3-85B53F1DF5AC,170108417,0.0200,5
351,1454047A-E993-4B78-B915-47D8454DC42D,110600434,1.0000,4
352,1477255C-6478-4C51-9909-B9EFEA35CA1B,170200631,1.0000,5
354,147FB395-37CF-4667-8FC4-C8B1E740C209,140114147,1.0000,4
355,147FB395-37CF-4667-8FC4-C8B1E740C209,140114148,1.0000,4
356,147FB395-37CF-4667-8FC4-C8B1E740C209,140114149,1.0000,4
357,147FB395-37CF-4667-8FC4-C8B1E740C209,140114150,0.5300,4
360,1524E643-3943-4A3A-8584-B2FFE76B104B,140114149,1.0000,4
361,1524E643-3943-4A3A-8584-B2FFE76B104B,140114150,1.0000,4
362,1581DF85-6DAA-4BC4-B717-8CEC1D662DD2,161202844,1.0000,5
363,1595EB62-6189-405E-8F0B-A6800A0E6BAE,150901380,1.0000,5
364,15A0002E-9777-4133-81DD-DF8AD6BBC291,131100762,1.0000,5
365,15CC6AA1-3359-4D80-B821-34BEB5C96D95,160117412,0.9600,4
366,15CC6AA1-3359-4D80-B821-34BEB5C96D95,160117413,0.0900,5
368,15E6A39F-DFCB-496A-81F7-560CA4BCC9B2,160303792,0.7600,5
372,1600506B-3477-4918-9F58-6D41E10D179A,170109419,0.6400,5
373,1600506B-3477-4918-9F58-6D41E10D179A,170200626,0.3300,4
374,1617E514-0235-4F05-8E63-21D3BD6E5265,161108349,1.0000,5
375,1617E514-0235-4F05-8E63-21D3BD6E5265,161108355,1.0000,5
377,16367E0A-0F8F-4C66-B469-469B2EFA9AF5,161200194,0.0000,5
378,168F15D6-4504-47AC-8B79-DF731F73E2B2,160812356,0.0400,5
379,16BA4298-ACCD-469B-B390-5E870EC2E320,161208160,1.0000,5
381,16CC14EF-49C2-4E09-AA36-C7F8131690EC,160303792,1.0000,5
384,16FE2FBB-CCD5-43AD-B4E4-7DB3B19ADDDC,170104890,0.0000,4
386,172A2C3A-C197-4726-B169-AA561EDC3443,140503592,1.0000,4
387,172A2C3A-C197-4726-B169-AA561EDC3443,140503593,1.0000,4
388,172A2C3A-C197-4726-B169-AA561EDC3443,140503594,1.0000,4
389,1732AE84-5757-4FA5-B5B8-D38B448D274B,160303789,1.0000,5
394,1755E889-417B-4DF4-9B81-53612947CEA5,170200625,0.1900,5
395,17715E8B-E34B-47DC-B54A-A54C3536A22F,160303789,1.0000,5
399,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150402747,1.0000,5
400,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150600434,1.0000,5
401,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150600435,1.0000,5
402,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150800180,1.0000,5
403,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150800181,1.0000,5
404,1883E502-7A51-4B0B-9D25-1775C172F4E5,140702755,0.1000,4
405,188579C6-389A-4F36-9098-DD683ED19DC0,140306539,0.2800,4
406,188579C6-389A-4F36-9098-DD683ED19DC0,140400878,0.0800,4
407,1899151E-8AB2-4A67-8AEC-91779BAA6409,170200850,1.0000,5
409,18CD3A6F-E808-41C7-A8F5-B076F18D96B2,161203371,0.0500,5
410,18DA5428-169E-4719-BEC9-89097F806B73,160206842,1.0000,5
411,18DA5428-169E-4719-BEC9-89097F806B73,170200635,0.9900,5
412,18EA1B5A-1FC9-4570-8B35-9A5571D285F4,140114156,1.0000,1
413,18EA1B5A-1FC9-4570-8B35-9A5571D285F4,140114157,1.0000,1
417,19397DC1-EEAB-4A3C-8ACA-E7EE1F2E2BC3,130401957,0.0200,4
418,19451354-505E-4E6E-BA41-96BEDBDC9DE0,160604186,1.0000,5
419,19451354-505E-4E6E-BA41-96BEDBDC9DE0,170200740,1.0000,5
420,19451354-505E-4E6E-BA41-96BEDBDC9DE0,170200741,1.0000,5
422,195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201446,0.0100,5
423,195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201447,1.0000,5
424,195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201448,1.0000,5
425,19C6342D-1390-446E-BF13-B54C97C08804,160603472,1.0000,4
426,19C6342D-1390-446E-BF13-B54C97C08804,160603475,1.0000,5
427,19C6342D-1390-446E-BF13-B54C97C08804,160603476,1.0000,5
428,19D2198D-C38D-49B4-A11A-8E137FD75699,150200297,1.0000,4
429,19F33337-446C-4A80-9DFA-2DE7DE15E68C,160303792,1.0000,5
430,19FFAC5C-01AF-4216-A3B2-B1D41D0C3CDD,120800178,1.0000,4
431,19FFAC5C-01AF-4216-A3B2-B1D41D0C3CDD,160303792,0.7600,3
436,1A9FDD8B-9097-43B8-AB44-377153F8F2D9,160815067,1.0000,5
437,1A9FDD8B-9097-43B8-AB44-377153F8F2D9,170200676,1.0000,1
438,1AC0282F-6929-44C6-9A56-E34C84020ACE,161200548,0.0100,5
439,1AC0282F-6929-44C6-9A56-E34C84020ACE,161200549,1.0000,4
440,1AC0282F-6929-44C6-9A56-E34C84020ACE,161200550,1.0000,5
441,1AC85901-9CC2-4B67-B995-41B3E4597BFC,110600629,1.0000,4
442,1AC85901-9CC2-4B67-B995-41B3E4597BFC,110600630,1.0000,4
443,1AC85901-9CC2-4B67-B995-41B3E4597BFC,110600631,1.0000,4
444,1AEC0BFB-EE76-4093-BC1D-82421F715C2F,170105681,0.0100,3
447,1B09EB76-DC49-4FED-B1D9-1B0E4E3912E1,141007971,1.0000,1
448,1B14F0BA-C096-49AC-9055-8D27EE4FD48E,141004989,1.0000,4
449,1B14F0BA-C096-49AC-9055-8D27EE4FD48E,160303792,0.0000,5
450,1B1653D8-0A79-4A75-A30A-ABD2476F999E,160203162,1.0000,5
451,1B1653D8-0A79-4A75-A30A-ABD2476F999E,160303792,1.0000,5
453,1B8A8EA8-4D59-454B-BCBB-069E4A92A808,160602274,0.4100,5
455,1B99B4F7-C992-4343-96AE-CE675A795EA9,160303792,1.0000,3
456,1BA983A2-2659-4061-A4FE-E1533A5C3D31,170105888,1.0000,5
457,1BBE7386-E286-4001-BB53-A8E8CAC70213,120302053,0.7100,4
461,1C13A807-6FFD-4423-A551-76EC12EBBDB3,140114147,1.0000,4
462,1C13A807-6FFD-4423-A551-76EC12EBBDB3,140114148,1.0000,4
463,1C2B0D2C-0710-48EB-A31D-EDECDDA494D6,150802433,0.0100,5
464,1C2B0D2C-0710-48EB-A31D-EDECDDA494D6,170105888,1.0000,3
465,1C2B0D2C-0710-48EB-A31D-EDECDDA494D6,170200631,1.0000,5
467,1C5EC5A2-9F82-4C4C-987D-8FE1B9FD1EFF,160303792,0.0000,4
